layer,neuron,p_value,effect_size_d,moral_mean,neutral_mean
2,2462,1.2473901660938198e-57,1.0821251110327057,0.016874306,-0.029980056
2,2479,6.309810576686679e-54,1.0402952533713066,-0.07023671,-0.08931036
2,2483,5.101186449362495e-97,1.5099832082533555,-0.052027922,-0.08518596
2,2525,3.3467587833085736e-63,1.1458109211214609,-0.049887095,-0.067415625
2,2545,2.2493822802641923e-37,0.8482854542881618,-0.09566696,-0.11370238
2,2550,2.963196762678489e-36,0.8343748934607224,-0.10362447,-0.117273465
2,2563,9.128098298853974e-35,0.8100028172771796,-0.07798121,-0.09521739
2,2632,2.678812299310764e-34,0.8057036003457396,0.032661818,-0.00036000813
2,2642,1.42123928164957e-45,0.946911424400047,-0.034871057,-0.047322188
2,2651,2.321352624037503e-41,0.8954539825014842,-0.048767414,-0.059572395
2,2662,7.050427554536733e-62,1.1270278969780836,-0.0068049147,-0.02415572
2,2665,1.3027751303694466e-48,0.9794072388142636,0.020743167,-0.0004615897
2,2666,1.4386700736415064e-40,0.8944788773357871,-0.037384536,-0.069092944
2,2708,1.9508874698303007e-51,1.016322366860751,-0.065598615,-0.08549057
2,2747,7.94625284165566e-48,0.9756251034963137,-0.0022853694,-0.0025895361
2,2759,1.3659283490860987e-49,0.9950132573662676,-0.005626357,-0.006084873
2,2762,5.7738760959817e-42,0.900497054374042,-0.06499876,-0.070002384
2,2831,1.264293328045953e-37,0.8482353869723038,-0.056645013,-0.06671309
2,2841,1.6955122370082016e-46,0.9569005576413014,0.0084476415,-0.024152035
2,2843,5.475182360078821e-51,1.0065299810577897,-0.046737157,-0.059813622
2,2889,1.5758202643335396e-53,1.0353112035666758,-0.061892126,-0.078474276
2,2898,1.5921899062218433e-45,0.9485276344027403,-0.007533467,-0.008409192
2,2900,1.310595895093621e-85,1.4193393985249296,0.016904095,-0.026389193
2,2912,6.05724643739264e-39,0.8742631006639269,-0.053534165,-0.08395803
2,2941,1.3030242329386544e-34,0.807868803171739,-0.08343449,-0.10621776
2,3013,9.785343886894276e-40,0.8731214994031702,-0.056884218,-0.07849358
2,3070,7.580003133347376e-38,0.8532706697773065,-0.071891144,-0.089918785
3,62,1.7640746183248178e-36,0.8320349334495972,-0.059338715,-0.088039376
3,68,3.97191391881284e-53,1.0345211917415784,0.011168161,-0.03144291
3,101,3.061449811673127e-98,1.4990152754181254,-0.03835517,-0.08068296
3,121,1.6381858636630913e-38,0.8630864390182735,-0.06748569,-0.08344639
3,124,3.0821964686082783e-46,0.9605231174913367,-0.057712294,-0.077283755
3,146,1.1565630255398422e-35,0.821064606335094,-0.054303505,-0.062467538
3,167,9.32048539634906e-45,0.9338564537173087,0.0021232527,-0.039160226
3,186,3.1163310046430607e-50,1.001610636652169,-0.062412675,-0.075945
3,341,3.64471218804816e-81,1.3798904625006239,-0.02316354,-0.08602406
3,352,4.4753211340339706e-43,0.9351353430999699,-0.00533283,-0.007691366
3,374,1.9236002801643757e-50,1.0009269044200018,-0.0052118143,-0.051359784
3,457,2.6027451585089757e-118,1.6849264301800897,0.0057137986,-0.0722471
3,486,5.251749958819471e-64,1.1548996849377497,-0.025677612,-0.05370122
3,491,3.022248155527194e-42,0.9113338433314497,-0.042613048,-0.060512006
3,505,8.164158411306007e-41,0.8857316735541021,0.15276627,0.10950053
3,553,3.248592948150372e-86,1.3939306012891302,-0.100421734,-0.13090374
3,569,2.421533443402548e-43,0.9182520764323707,-0.032452002,-0.06804544
3,621,1.1337747590800815e-34,0.8072884433031825,-0.04612536,-0.061111797
3,646,1.7868940441454344e-51,1.0330101890794234,-0.02147739,-0.07647844
3,654,7.744103263820005e-86,1.3760216854176424,-0.06532156,-0.09258138
3,679,2.508059812210082e-57,1.086793248290228,-0.059206285,-0.098538086
3,684,2.941799371788232e-39,0.867050429500051,-0.06614523,-0.08306338
3,686,3.0358645874555844e-72,1.238197651106197,-0.040608615,-0.092913695
3,689,1.1280242965267118e-52,1.0297442411329307,-0.069637515,-0.08118463
3,694,1.5861405087680712e-48,0.9781145749360008,0.06551093,0.0005773897
3,702,2.7260439488617644e-110,1.610109559157616,0.09277944,0.028780278
3,755,7.078092581357024e-49,0.9856197773179872,-0.02848645,-0.08513743
3,776,1.3237550088923272e-40,0.8848196347780221,-0.017881174,-0.053487763
3,784,9.096776317637048e-41,0.8858884548227042,-0.07246105,-0.09080868
3,849,3.4184103167034784e-75,1.266269672104505,-0.09080897,-0.11878125
3,887,5.529761796116945e-67,1.1812721945473106,0.041000117,-0.026519407
3,896,6.430876879727921e-95,1.4767146331170204,0.038698073,-0.059352763
3,907,1.8994630258874087e-59,1.1042583004438855,-0.09120572,-0.11100537
3,958,1.2756900794690082e-44,0.9647654408964909,-0.020451419,-0.080212094
3,974,1.3810555559898144e-43,0.919596010588622,-0.013223612,-0.043802254
3,1004,2.321663983628545e-50,0.9993545227871734,0.034146376,-0.0050935983
3,1053,1.3896633950035187e-43,0.9221127608546005,-0.059648454,-0.070037946
3,1072,6.782282058573639e-44,0.9233403765497494,0.11143681,0.05993736
3,1079,1.1384699648855973e-52,1.0374140969550796,-0.053716034,-0.09934125
3,1081,1.7172962669614734e-77,1.3387791421957904,0.015927346,-0.058332287
3,1084,8.906812803307706e-39,0.8753959513625299,-0.01958969,-0.06389741
3,1087,2.144399408389386e-52,1.0304108244328107,-0.012441566,-0.05627477
3,1207,7.495231928365912e-49,0.982380247346046,-0.05800878,-0.089400545
3,1231,5.14506009670781e-35,0.8119443270938691,-0.04916205,-0.072229825
3,1245,9.124787894631461e-64,1.1660732609291842,-0.031031853,-0.0884523
3,1247,3.2659695412166357e-75,1.284720233178596,-0.017208215,-0.063456304
3,1277,1.072794413525752e-49,0.9948805810844402,0.06457721,0.018504398
3,1278,1.1101452513980797e-58,1.1047800727335035,-0.046775058,-0.059445653
3,1282,2.582096788894439e-47,0.9640782844220909,-0.035248473,-0.07049292
3,1289,3.915283979938706e-48,0.988831246748621,-0.041858047,-0.11039053
3,1328,2.6603656312350083e-44,0.9304769932811225,0.0025375632,-0.05571899
3,1367,5.156439472824356e-74,1.2539163387645862,-0.06409405,-0.07872363
3,1431,6.924647184606727e-39,0.8629230764218112,-0.06040856,-0.0840823
3,1445,1.6147143016252205e-65,1.1708560055871258,-0.06182817,-0.079526976
3,1521,2.2363795891637267e-55,1.0571681716567374,-0.013243996,-0.06815568
3,1562,1.772536038904271e-35,0.8190619496884326,-0.07013665,-0.08135437
3,1627,2.5912942858409267e-63,1.1515308826418684,-0.061310656,-0.08930982
3,1648,8.559548346172375e-115,1.6692719597165018,-0.07445265,-0.0932959
3,1650,2.2506479206564527e-52,1.0428950349879564,-0.028208846,-0.08970053
3,1683,3.770292065750561e-60,1.1094980168236712,0.0019944843,-0.048758823
3,1691,1.2205547879197522e-37,0.8472623647857879,-0.07987483,-0.0891869
3,1701,1.4368637495343796e-65,1.1669912791118546,-0.052682936,-0.090678796
3,1736,6.867923558321072e-68,1.2254902372449075,0.00012261867,-0.039385624
3,1774,3.22444754731326e-54,1.043854810330534,0.015266893,-0.013148792
3,1801,6.295798399608009e-38,0.8494645643135704,-0.027696293,-0.06053058
3,1818,1.855429338799844e-45,0.942798638991849,-0.066596836,-0.0747283
3,1893,2.3685120423960774e-44,0.9537837526288088,-0.004998976,-0.026737113
3,1896,1.339643372083917e-36,0.8332097083859196,-0.068359666,-0.09083568
3,1902,1.252581410548421e-86,1.3836560396348856,-0.05821071,-0.103280194
3,1910,1.8935996658465305e-86,1.3935670115875922,-0.025287064,-0.03739509
3,1916,7.475483247427568e-44,0.9298148768899641,-0.05260604,-0.08581728
3,1932,6.69414711127255e-46,0.9472997502331686,-0.07818036,-0.08927099
3,1935,1.0376077626826255e-41,0.8975349782556433,0.08314311,0.04280075
3,1952,2.295011638215036e-64,1.1609652779068278,-0.060086194,-0.06986606
3,1977,1.6054637043391576e-38,0.8802800801402791,-0.02640971,-0.07718699
3,1986,1.2859764299632775e-101,1.5277920086209578,-0.07380661,-0.095760636
3,2000,3.756171853434336e-52,1.044725868044746,-0.041978873,-0.09416324
3,2003,2.0008993338069236e-46,0.9625385710727632,-0.11423331,-0.12921777
3,2020,1.065576145214181e-56,1.0718269001998135,-0.059463173,-0.084194876
3,2025,1.327667670152274e-40,0.8846540736267128,-0.08069765,-0.09668699
3,2046,8.025308486199535e-43,0.917324121697546,-0.057427056,-0.06742305
3,2057,9.796492403101728e-37,0.8349420604159293,-0.1055975,-0.118331015
3,2072,2.6077227509979337e-56,1.0667504653489834,0.0056012226,-0.029488303
3,2076,1.578245780431676e-41,0.8951567554315696,-0.07903686,-0.08845346
3,2103,1.0141160858490827e-107,1.5838524893344947,0.015527808,-0.048605096
3,2109,4.050236812522564e-40,0.88061983950856,-0.057037566,-0.06739089
3,2111,9.263202270464435e-45,0.9430445993236494,-0.07240518,-0.1028656
3,2137,5.562469322700381e-94,1.463919272518918,-0.021279922,-0.09486019
3,2219,2.193605871727342e-52,1.0224363140899027,0.05526278,-0.016983664
3,2254,9.414258890200867e-47,0.9727473226908787,-0.036672752,-0.10014311
3,2270,4.431699348199145e-48,0.9734620719468134,-0.06298025,-0.09071826
3,2280,2.3639511800364508e-57,1.086933272163671,-0.0043090917,-0.056172773
3,2290,1.0923903855586951e-60,1.1184550951228722,-0.032239556,-0.03817129
3,2325,3.542841911404236e-66,1.1729495241674144,-0.08754785,-0.1054397
3,2391,7.617765260145457e-50,1.0028913283294048,-0.041683365,-0.0529682
3,2404,2.0988598854472443e-85,1.4182252486763494,-0.033692848,-0.07398994
3,2428,2.0018943847629983e-50,1.000054239446773,0.021764984,-0.013701601
3,2430,6.077060045164522e-64,1.1515503571100179,-0.07753014,-0.093962416
3,2458,1.5353402397150793e-34,0.8119053165102597,-0.018868905,-0.06288588
3,2476,1.414957647760145e-68,1.2164339355860108,-0.04579931,-0.09104574
3,2487,2.3140166017514855e-92,1.440122808783115,-0.06773679,-0.107010625
3,2523,5.467907317928623e-91,1.4250506811768155,-0.065779544,-0.08201662
3,2528,9.812558698099563e-108,1.5912094499924612,-0.08474506,-0.10206804
3,2591,1.1473914272590736e-46,0.957996050714881,0.01036175,-0.02579831
3,2639,2.4553256639336665e-35,0.8166311018498449,-0.037622683,-0.0630991
3,2795,1.0913968744699737e-124,1.7488432945092993,-0.016148662,-0.0824111
3,2826,4.457808987786398e-38,0.8517889098966256,-0.01532303,-0.04517481
3,2829,1.181292777295466e-65,1.1991281382225842,-0.024962146,-0.05883203
3,2833,7.403427370384683e-36,0.8228166305537882,-0.009829669,-0.03815461
3,2860,7.27353739727675e-42,0.8997892059554065,-0.05882108,-0.08452724
3,2875,1.6322546311292205e-36,0.8414668957331478,-0.06573619,-0.096890144
3,2886,6.059007475383492e-41,0.8890241111367264,-0.065297514,-0.08088278
3,2926,8.850802583122634e-58,1.0868718572501064,0.07734929,0.020381168
3,2932,9.624645029488808e-52,1.0212372028041927,-0.06156347,-0.075912826
3,2957,2.5199002969700495e-39,0.8673890911860945,-0.0910776,-0.10820444
3,3014,8.584726973774655e-60,1.1403751555057315,-0.014935169,-0.085044146
3,3021,1.935305138744218e-103,1.5433138262723312,0.10248841,0.033622675
3,3025,1.097236027094197e-35,0.8208879359255639,-0.10451701,-0.11358743
3,3042,1.5093431536969457e-45,0.9507222337873823,-0.09105422,-0.11081126
4,48,3.42670910061705e-88,1.4096103766575956,-0.007411236,-0.07212042
4,58,1.9950410589679604e-44,0.9326534626868669,-0.039271094,-0.07371099
4,64,6.470493978123004e-56,1.061987772655063,0.041722618,-0.0067341398
4,76,4.189630977947835e-40,0.8862884302516401,-0.020782186,-0.062127285
4,94,1.880938636545945e-44,0.9410924222841796,-0.035315838,-0.09108394
4,101,2.1682302471773243e-58,1.1007084373480258,0.03045067,-0.034150638
4,102,2.2634617924024617e-37,0.8476325228638035,-0.055056587,-0.09609682
4,169,4.4972625121999286e-41,0.8940031643921172,-0.05286087,-0.08551051
4,176,1.430192782750847e-62,1.147534648939904,-0.047734186,-0.09092129
4,265,1.5507196754129814e-75,1.2748129702888038,-0.007435879,-0.06894596
4,291,6.625683596554573e-68,1.1915932694211087,0.040610254,-0.011426658
4,339,1.701058747188978e-60,1.1428224972840142,-0.054150086,-0.10683645
4,362,8.826832534618032e-42,0.8979123019894756,0.040364493,-0.00038166918
4,380,5.518526251109932e-54,1.0464617320487661,0.26057887,0.16292055
4,387,3.930379025271991e-58,1.0885504294831518,0.031461418,-0.011540672
4,391,3.0911594907117034e-83,1.3757419791052543,0.007585429,-0.043443866
4,400,1.5895046208454484e-56,1.0691200238270335,-0.024298562,-0.055839818
4,432,1.5962431771576432e-57,1.096517003733604,-0.03601703,-0.08950063
4,459,7.469460471308013e-55,1.053570956897396,-0.08275295,-0.09999652
4,499,2.072013287021987e-75,1.2825505470283551,0.087077774,0.036139116
4,516,1.2004526298708704e-39,0.8715351620574143,-0.006825499,-0.05018287
4,522,3.564509280293061e-48,0.9749912036751737,-0.0035223332,-0.050608687
4,532,4.360263478541276e-60,1.1094255916735583,0.016516784,-0.057104513
4,558,1.634873592337392e-92,1.4778176662001083,-0.02989861,-0.07695764
4,563,9.35680723582158e-54,1.0697010572322065,-0.029849354,-0.06834521
4,637,3.7186625346257307e-64,1.175105218583599,-0.119771086,-0.13608508
4,653,8.374072871063002e-34,0.8153356935753606,-0.034250144,-0.0918681
4,681,1.645964387297521e-64,1.1613019990586404,-0.056435682,-0.0716022
4,719,6.09995533986702e-34,0.804211802526466,-0.075824514,-0.10868232
4,746,3.4398175894869213e-43,0.9176733423261636,-0.0139496,-0.017295996
4,751,3.939939971765053e-43,0.9159744313351369,-0.064673476,-0.07665051
4,756,1.7176674838609627e-35,0.8185909285837626,-0.042576697,-0.075916186
4,758,9.463958032308235e-41,0.8856587260451021,0.15379296,0.121609606
4,759,5.6072253709688216e-74,1.255514608689174,-0.055681597,-0.075742766
4,774,2.0957761775837984e-75,1.2683632081715988,0.06100701,-0.014166106
4,778,2.364342830222364e-71,1.2342973909851263,-0.07960146,-0.09764192
4,801,2.81927760772813e-34,0.8030006555213152,0.006351319,-0.021114012
4,803,1.988500940116637e-44,0.9315860426349282,-0.0060133706,-0.069652244
4,821,2.2937376190448998e-42,0.9252299393585308,-0.09326031,-0.117753394
4,825,2.0734598145933054e-48,0.9826416214298777,-0.0033810707,-0.0038336196
4,863,2.562142708382772e-38,0.8545243725145514,-0.021873176,-0.05843479
4,904,9.366439869152212e-53,1.0271186342970857,0.014061726,-0.03340233
4,935,1.0240716774363398e-37,0.8477922617891357,0.09065794,0.052891485
4,990,3.7132926223436804e-43,0.9173469032941721,-0.040654667,-0.08808369
4,1004,2.9241623847961294e-36,0.8283141401699189,-0.009990521,-0.05993656
4,1012,1.6488611021814012e-44,0.9309704895648651,0.06426494,-0.007876605
4,1026,7.011976293671946e-81,1.3837074433759964,0.048219986,-0.082803085
4,1058,9.87868500739831e-165,2.1156011815970968,0.048789773,-0.04243374
4,1099,5.344808299174528e-41,0.88891492070893,-0.057700243,-0.08892154
4,1123,1.6476607969283258e-43,0.9191095179817335,-0.050965592,-0.06266121
4,1146,2.1441903991899196e-37,0.8460866515657834,-0.08812396,-0.110638335
4,1152,6.791594109146201e-48,0.9763080626701373,0.012754091,-0.045097772
4,1159,7.976177946560859e-35,0.8106470704250288,-0.06728637,-0.09768467
4,1163,2.525990689656194e-68,1.2112717851852048,-0.056134567,-0.099016204
4,1170,8.93549617968377e-39,0.860215088699805,0.09409233,0.05120929
4,1192,5.033937092799731e-80,1.324380857792593,-0.024709774,-0.09879929
4,1213,2.624579354199166e-36,0.8308088671199545,-0.028029654,-0.066660225
4,1218,1.786713394611165e-133,1.8701683537635683,0.06423859,-0.068884596
4,1220,2.0219378848212173e-41,0.8936853210091199,-0.024910212,-0.05862304
4,1248,2.1651846829203428e-58,1.0904557289057022,-0.006452576,-0.0663721
4,1269,1.3741753565869838e-59,1.1028440009329226,-0.0358844,-0.07402592
4,1274,2.0473279167151124e-86,1.3790342242910298,0.08862642,-0.0076527433
4,1342,3.956399203605189e-38,0.8697390898369322,-0.030283088,-0.07338437
4,1365,3.214427724733376e-51,1.0199558712066024,-0.088251024,-0.11197796
4,1374,5.035400345908599e-75,1.3177791831881496,-0.097119674,-0.12183542
4,1379,5.9006525815942064e-49,0.9841832189448932,-0.08743013,-0.097979754
4,1381,4.685342737810091e-37,0.8387819230455211,0.03573213,-0.0062557897
4,1470,3.319290213041198e-62,1.132248938332172,-0.10258529,-0.11528925
4,1474,7.36319686825509e-66,1.2159618334060536,-0.038563132,-0.10800071
4,1485,1.027088929963437e-65,1.1952054323367964,-0.035703383,-0.07413147
4,1506,1.3361144971400856e-87,1.3936822306675047,-0.007762643,-0.07549941
4,1546,8.802228547379678e-45,0.935716558808357,-0.009716713,-0.044536438
4,1567,4.8937339696280646e-61,1.1193336131038032,0.236913,0.112549126
4,1572,7.506706350355464e-39,0.8612127360358662,0.021515435,-0.026323153
4,1579,5.69941780070353e-66,1.1923925723429372,-0.062431417,-0.086187534
4,1636,2.1719742582292174e-77,1.3354632097269177,0.027789949,-0.087626986
4,1646,5.733314047925091e-37,0.8374190475447593,-0.093705274,-0.104266815
4,1696,1.2428999968966213e-45,0.9558425018634702,0.0149150025,-0.06641789
4,1700,4.748791821306228e-56,1.0749262046510617,-0.028180663,-0.082842134
4,1768,1.4408419643936507e-57,1.099097429207757,-0.047509328,-0.08060721
4,1769,3.6876039931864446e-39,0.8671562151509713,0.014096983,-0.013558554
4,1796,1.7424684817479379e-59,1.138142196828186,-0.038150065,-0.11180298
4,1798,1.6920001528437389e-40,0.883108789936125,0.024990398,-0.014997048
4,1804,4.24735527903096e-41,0.8892292134557693,-0.075593665,-0.09174123
4,1816,2.0715609282660564e-42,0.9162485678760597,0.039380036,-0.03323101
4,1819,3.7200549605158e-41,0.8899694710658188,0.057041932,0.021149876
4,1855,8.691162070026763e-80,1.3534986988876034,-0.07132431,-0.119830936
4,1856,5.630548150539757e-36,0.8250868843820314,-0.048311867,-0.070182234
4,1910,1.3015536015485062e-82,1.3405241386290727,0.05532087,-0.012444801
4,1915,1.9097624527136018e-87,1.4100861734507775,0.037981555,-0.056819793
4,1943,1.1408634267248187e-42,0.9218890097223357,-0.058965627,-0.09198678
4,2000,5.894495575515483e-56,1.0646251817563055,-0.040586885,-0.051618233
4,2007,3.0005212809654155e-46,0.9515077350357048,-0.05306821,-0.084525615
4,2022,1.5929202706247092e-37,0.853107942771069,-0.087468594,-0.11505582
4,2035,3.1922185371785166e-70,1.219342361036592,-0.030077152,-0.07100592
4,2059,2.6484751064894712e-61,1.1530889568898204,-0.02413698,-0.06108782
4,2073,8.565851087320376e-51,1.039786861229834,-0.044619896,-0.10788903
4,2115,2.55118241145903e-35,0.825009551371257,-0.08240146,-0.10145206
4,2125,3.87456097693083e-34,0.800343898311593,-0.08479848,-0.09544434
4,2176,2.5197751723632364e-40,0.9022939339612621,-0.023678059,-0.052245505
4,2184,1.9882560285395068e-67,1.2040368244316295,-0.008684902,-0.06564113
4,2230,1.0577308934758018e-40,0.8998827117063996,-0.06481462,-0.09124002
4,2234,5.766931844817537e-37,0.8529701118300045,-0.058057103,-0.093814895
4,2243,5.492270596872237e-41,0.8878402647988521,-0.08602214,-0.096367374
4,2244,1.4402879873937212e-37,0.8477612722484292,-0.0482191,-0.092324585
4,2278,1.9812202044527587e-67,1.1893468638452152,0.00010449529,-0.047656346
4,2288,1.5010321825034186e-48,0.981932340726174,0.0005301368,-0.047962807
4,2290,5.9065989993299725e-34,0.8024668613948724,-0.034630015,-0.0811138
4,2315,8.37410848109762e-55,1.0495663740640562,0.0782,0.03852574
4,2326,3.350735544877582e-53,1.0335069339070069,-0.029221436,-0.07350637
4,2336,6.196163478868904e-71,1.225868448293072,-0.056669503,-0.06921142
4,2382,2.104412171571075e-40,0.8819852854109886,0.004290464,-0.04417179
4,2383,3.118426389824975e-34,0.8235143127611313,-0.04870992,-0.10967926
4,2421,2.612174631270738e-38,0.8696101051132628,-0.03843834,-0.06391265
4,2424,3.385450705061087e-65,1.1684566631024216,0.012403839,-0.035608176
4,2444,1.660038860460212e-54,1.0526586843298043,-0.06450716,-0.09195418
4,2447,5.3522756438500256e-68,1.193167804479633,0.01667241,-0.044536155
4,2454,2.1637758214801787e-34,0.806544896869169,-0.03719908,-0.05062548
4,2470,2.435575040259067e-51,1.0113922115037075,0.13285455,0.08047704
4,2474,2.261786806237664e-56,1.0691418109749253,-0.02189372,-0.0675583
4,2476,1.283988957228854e-89,1.409934282704321,-0.029748859,-0.09023975
4,2477,2.7440581978112073e-45,0.9422597706541612,-0.06319975,-0.100242786
4,2480,1.2566971076959828e-48,0.9818107449055083,-0.015257168,-0.04123964
4,2505,1.0609058786895131e-44,0.9348574479477675,-0.048293106,-0.08058595
4,2546,8.315240187858363e-40,0.8743334286896957,-0.04231949,-0.087476596
4,2563,9.644056320214126e-49,0.9809950575444629,-0.022346143,-0.06440268
4,2593,1.1532616186642515e-38,0.8593828083639087,-0.11354586,-0.123468705
4,2623,1.9525146974055132e-36,0.8318118752933318,-0.06320674,-0.09607359
4,2659,6.911999149935167e-40,0.8890035836638404,-0.0657787,-0.09506936
4,2687,1.088086370770291e-37,0.8464893454536216,-0.081312984,-0.0925813
4,2717,4.289127759084009e-53,1.0322121142934069,0.022553608,-0.033074927
4,2730,7.626710440905839e-56,1.079527712303478,-0.06588975,-0.09964397
4,2752,1.3384809553238366e-67,1.1932426867921992,-0.051274456,-0.08981476
4,2775,2.2359927159161792e-35,0.8165482787812223,-0.019159626,-0.052670334
4,2820,1.029531394161243e-43,0.9223994499682385,0.056701086,-0.004982577
4,2833,2.1832763376514527e-104,1.6023176291533416,-0.036449686,-0.10456137
4,2846,7.478459567653718e-39,0.8624426768939147,-0.024958404,-0.06451697
4,2860,5.978144369573962e-105,1.557285563944107,0.022739321,-0.036780357
4,2861,1.482251770215506e-64,1.1565242287086088,-0.055855636,-0.06628214
4,2880,1.936085810191294e-55,1.0566481626366475,0.014450624,-0.050931334
4,2882,1.0953177205682155e-40,0.8855249989991525,-0.004327977,-0.027151007
4,2907,4.957611055756889e-39,0.8665367904564378,-0.06599626,-0.0988685
4,2911,4.8546005860267e-53,1.0478124529949417,-0.07551037,-0.11120749
4,2913,1.2244143843937818e-49,0.9912083313739967,-0.00063214015,-0.04307779
4,2970,3.7779360790851195e-34,0.8004319120387993,0.0116512505,-0.017188262
4,3004,4.875061047083623e-87,1.4001160996125386,0.030420583,-0.06447654
4,3012,3.2703284883801545e-188,2.333783075206453,0.006376278,-0.07084619
4,3024,1.1966803059392482e-65,1.170153319807892,0.11959802,0.0741367
4,3028,6.037844705543481e-36,0.8291570954330296,-0.091005765,-0.11184943
4,3042,2.695517629236348e-46,0.957259398638143,-0.08195619,-0.1039202
4,3049,1.8471518039730038e-75,1.2708926737003208,-0.0069285687,-0.07146665
4,3050,5.15410048602913e-44,0.9248983360822776,0.0057166596,-0.044669993
4,3058,2.9945738493207e-39,0.8681974146805617,0.037636768,0.0023657645
4,3059,5.9140092392747425e-71,1.222475963544691,0.20124406,0.11793376
4,3066,1.634556907749934e-38,0.8670557162673435,-0.024425894,-0.08389033
5,17,6.687742377674638e-62,1.1297349786556554,0.050191313,0.0008174081
5,40,6.082909865448196e-52,1.0227709838283505,-0.038140036,-0.08071317
5,65,1.2441674719640198e-61,1.1385482276353383,-0.0012587375,-0.0656429
5,68,4.425788619021224e-58,1.108070602787152,-0.0797297,-0.11841411
5,88,7.245278766031538e-73,1.2565587391526123,-0.005623317,-0.08346849
5,101,1.495426821695812e-208,2.5258540248738077,-0.05833338,-0.0942657
5,136,4.166956082587392e-43,0.9149044638601488,0.07726673,0.02514933
5,148,5.291917785323261e-39,0.863192447585862,-0.07142652,-0.10699855
5,162,7.353633790569754e-54,1.0395880956704675,0.017837957,-0.042706307
5,177,2.888291570258438e-56,1.0659705632149203,0.082904816,0.03208196
5,211,1.2755659562210678e-39,0.8717968542458109,0.022603272,-0.009620543
5,260,2.5815266758655638e-62,1.1433317777393153,-0.06046389,-0.07628005
5,299,2.1209191961349437e-41,0.8929681179757499,-0.009362259,-0.048802428
5,333,1.7387241024576666e-39,0.8691610186216495,0.036570236,-0.016269697
5,337,1.151187931501506e-44,0.9363241827901301,-0.020594178,-0.07143804
