combo,layer,neuron,v_activation,d_activation,u_activation
VD,6.0,686.0,-0.029477611105889083,-0.03057603519782424,
VD,5.0,303.0,-0.022043307790532707,-0.021544723201543093,
VD,9.0,1622.0,0.036018074149731544,-0.02584042058934574,
VD,1.0,3060.0,-0.03475174222537317,-0.03466698021825869,
VD,11.0,63.0,0.04500729428356862,-0.03881555677810684,
VD,3.0,1529.0,-0.06597338043898344,-0.06078189272433519,
VD,1.0,189.0,-0.0680912871286273,-0.07977209632098675,
VD,8.0,2965.0,0.07815607694760547,0.045622819459065794,
VD,6.0,1207.0,0.15070911637600512,0.13119154979364248,
VD,6.0,2775.0,0.17295858746767043,0.24499018263816832,
VD,11.0,1658.0,-0.0804786404594779,-0.07436193773150444,
VD,9.0,1487.0,-0.012691239393985598,0.008109579678635782,
VD,7.0,2600.0,0.012654283965122887,-0.0647393485844077,
VD,5.0,177.0,0.09740002602743335,0.06764027344505302,
VD,7.0,2182.0,0.2509941482292488,0.047014511574408974,
VD,4.0,2284.0,-0.05941311198472977,-0.06897257777769118,
VD,5.0,842.0,0.23551811015851853,-0.030371557495207525,
VD,7.0,632.0,-0.044222690394031816,-0.055478981299325825,
VD,6.0,2384.0,0.022386851635747006,0.02295951589903416,
VD,8.0,844.0,-0.08149206509627402,-0.07757440896867775,
VD,2.0,2332.0,-0.026822188213467598,-0.02773721808195114,
VD,2.0,2759.0,-0.0055992674548178915,-0.00579056465625763,
VD,2.0,1685.0,0.1667374992775731,0.11779137357659783,
VD,10.0,1698.0,0.07056429673168532,0.004359968749465225,
VD,1.0,557.0,-0.06868900056183339,-0.07089896864444017,
VD,1.0,2116.0,0.09476839546125848,0.060926242291985545,
VD,5.0,2504.0,0.038497166537010345,-0.04656878612899163,
VD,7.0,506.0,-0.01500905943744874,-0.0640692755645141,
VD,11.0,229.0,0.4343289041817188,0.21060869900137186,
VD,3.0,374.0,0.0172629839812289,-0.02073181605798891,
VD,8.0,2704.0,-0.07709706866741181,-0.07558629775047303,
VD,2.0,2462.0,0.012342177670027012,-6.751567048559081e-05,
VD,11.0,1635.0,-0.05574967277329415,-0.01752419767860556,
VD,3.0,2198.0,-0.05047335445135832,-0.054468657419085506,
VD,9.0,2879.0,0.23091849616961554,0.18959068734571338,
VD,1.0,2511.0,-0.08620706282556057,-0.08704346105456352,
VD,1.0,58.0,0.029726137146826658,0.0015953740307450062,
VD,11.0,179.0,-0.015607483694329858,-0.019918248027563094,
VD,11.0,615.0,-0.0077799930855399,0.056300174591160615,
VD,4.0,1470.0,-0.10410098947770893,-0.10264751596748829,
VD,11.0,1518.0,-0.03484159055806231,-0.08167247023043456,
VD,1.0,1873.0,-0.04580385284585645,-0.0015816464701201766,
VD,1.0,1455.0,0.07219291893090121,0.0502139839164447,
VD,9.0,2259.0,0.06330242662271485,0.09001328993611969,
VD,3.0,1910.0,-0.028002053009346127,-0.02512934450060129,
VD,6.0,258.0,0.007319803445483558,-0.028390565791472908,
VD,4.0,1506.0,0.01592681996803731,-0.018862097756995353,
VD,5.0,1205.0,-0.04341327660370735,-0.03579546191252302,
VD,9.0,2097.0,0.0922489432125949,-0.06039805438813346,
VD,7.0,1889.0,-0.025883324420952702,-0.06540760138590121,
VD,9.0,2762.0,-0.05740833226428367,-0.03893302263769147,
VD,7.0,1233.0,0.007428645606792997,-0.0479276785080292,
VD,9.0,3000.0,0.046764649226737676,0.0276951387207082,
VD,10.0,1567.0,-0.05113060697127367,-0.05739590340977884,
VD,6.0,105.0,0.03942505662831536,0.0304669021856389,
VD,7.0,2810.0,-0.034199992107030994,-0.06326773579794827,
VD,4.0,459.0,-0.08079524276871235,-0.08259503702074289,
VD,11.0,80.0,0.09248712689394598,0.08573021730920982,
VD,10.0,2726.0,-0.03826497810314322,-0.042707989033660854,
VD,1.0,938.0,0.06425406932751866,0.02863749331737927,
VD,4.0,2768.0,-0.06523595142469275,-0.07849285313207656,
VD,4.0,1218.0,0.0399671986544563,0.06475914273934905,
VD,5.0,1582.0,0.021162807603810507,-0.03026524512244214,
VD,3.0,755.0,-0.009685980175308941,-0.03525553739856696,
VD,5.0,2912.0,-0.007223099738737801,0.04237232208432397,
VD,6.0,2450.0,0.12528573804395274,0.005024897058308852,
VD,5.0,1173.0,0.052589798573055305,-0.026181983616945216,
VD,5.0,517.0,-0.04455515096645104,-0.018284918783960165,
VD,8.0,2676.0,-0.01969861745799426,-0.017215949064702727,
VD,2.0,1284.0,-0.08177488028258086,-0.08199313542991876,
VD,1.0,2362.0,0.012063566833221557,0.01507408202811348,
VD,2.0,2843.0,-0.038343270674347875,-0.046887944877147675,
VD,11.0,1351.0,0.06026806123681308,-0.028555566204711794,
VD,1.0,3027.0,-0.00599342026697559,-0.042044100436170996,
VD,2.0,390.0,-0.04269046144559979,-0.04312605105340481,
VD,0.0,2910.0,0.004299727307632566,-0.02345641633134801,
VD,7.0,981.0,-0.008777103329193778,-0.020200790022598086,
VD,10.0,1544.0,0.15521810917713447,0.07621256419236307,
VD,6.0,2059.0,0.020362883765730658,0.023916853348491713,
VD,3.0,849.0,-0.09490158844646067,-0.08058210364356637,
VD,6.0,756.0,-0.012784222983449582,-0.04836715869576438,
VD,7.0,2158.0,0.04448254547605757,0.0214834721805164,
VD,1.0,1571.0,-0.07985917852446436,-0.07460245312354527,
VD,8.0,2788.0,0.09094927971443394,0.027909131832391722,
VD,7.0,3061.0,0.027007048659783324,0.003096242437575711,
VD,8.0,2132.0,-0.059522734380181644,-0.07491229273565113,
VD,5.0,1065.0,0.04156128215836361,-0.028190803681267425,
VD,3.0,2691.0,-0.05639073226664914,-0.06216859258164186,
VD,0.0,1472.0,-0.0920052002966404,-0.09083719980716705,
VD,8.0,2806.0,0.007013875461458156,0.06264803608691727,
VD,11.0,587.0,0.03367209002451273,-0.02513148882216046,
VD,6.0,2845.0,-0.047254455166053956,-0.03301488869136665,
VD,8.0,182.0,0.03690155461872928,0.07427502140583238,
VD,1.0,295.0,-0.0819354095607996,-0.08118171633780003,
VD,0.0,1737.0,0.0883753752571065,0.021005150888486243,
VD,6.0,639.0,0.005441344184422632,-0.022605751040635367,
VD,4.0,2363.0,-0.043644045880297196,-0.032711191094946114,
VD,5.0,1159.0,-0.04377979666829924,-0.03589272510143928,
VD,8.0,1997.0,-0.01056469923024997,0.0010028823359753006,
VD,2.0,1279.0,-0.0032567429626360537,-0.003227213331963867,
VD,1.0,2128.0,0.00797297399409581,-0.07851361405686476,
VD,9.0,2981.0,-0.057425649095326665,-0.06383433271571994,
VD,8.0,1606.0,0.00745338470803108,0.012379886926792096,
VD,5.0,539.0,-0.031362613197648895,-0.036981883073342034,
VD,8.0,950.0,0.0271870510270237,0.04531407181551913,
VD,10.0,892.0,0.03221257358830826,-0.024703813335392625,
VD,8.0,2280.0,-0.024030203911912396,-0.02091482164291665,
VD,8.0,968.0,0.0945746413852321,0.021312925114805693,
VD,6.0,1663.0,-0.012299034051131457,-0.06144062308134744,
VD,11.0,1202.0,0.26805659737810494,0.25765763359935956,
VD,3.0,2430.0,-0.08044762653112411,-0.0818240321278572,
VD,11.0,1211.0,-0.051163338504353305,-0.024627635666427523,
VD,3.0,1774.0,0.014740689385449514,0.02074179173167795,
VD,1.0,1566.0,0.013574779078931896,-0.008137567849858897,
VD,7.0,3065.0,0.15020109710207907,0.11760305088758469,
VD,9.0,1952.0,0.22564231729391032,0.004670251389121404,
VD,5.0,404.0,-0.026254144958016694,-2.485967124812305e-05,
VD,5.0,642.0,0.019386149540427142,0.03510927850601729,
VD,10.0,92.0,-0.024447672587120904,-0.020524750662676526,
VD,8.0,2136.0,0.011566034843956003,-0.005733313002972864,
VD,4.0,1855.0,-0.08544207711156923,-0.09944534013792873,
VD,0.0,3035.0,0.15394112220406533,0.16767981739342214,
VD,6.0,2602.0,0.03649765080558427,-0.0201461568303439,
VD,1.0,1422.0,0.03791652949541458,0.04413955685507244,
VD,1.0,528.0,-0.10424579529464245,-0.09914013358205556,
VD,6.0,2858.0,0.04651970249174337,0.010929686265342752,
VD,11.0,1076.0,-0.03074969499319559,-0.04981414572475478,
VD,9.0,905.0,0.011283845821017166,-0.006004431313602254,
VD,8.0,6.0,-0.06231606286019087,-0.07344998593628406,
VD,3.0,1648.0,-0.07551963860541581,-0.07796522859483958,
VD,10.0,2828.0,-0.027925799875112716,-0.008544365168912918,
VD,10.0,613.0,0.26687595005333425,0.2820576059371233,
VD,7.0,2939.0,-0.07377444371214369,-0.0453630068837665,
VD,8.0,2248.0,0.04517381829279475,-0.0017035209214081987,
VD,1.0,146.0,-0.010245113422162831,-0.010139031707309187,
VD,9.0,523.0,-0.014602086375292856,-0.06933613252581562,
VD,11.0,1597.0,-0.0836815552264452,-0.0819114941507578,
VD,10.0,222.0,0.14467693388089536,0.10433040947141126,
VD,9.0,2329.0,-0.020519013230747077,-0.028708398415772534,
VD,4.0,1567.0,0.326632984995842,0.20553482090239414,
VD,8.0,536.0,-0.07899568174779416,-0.0831933134496212,
VD,1.0,2864.0,0.0013468461341108195,-0.020311643066394026,
VD,10.0,1799.0,-0.0868126052543521,-0.10129359188675881,
VD,10.0,478.0,-0.03364115027239313,-0.015024023655729251,
VD,5.0,3014.0,0.05161940874590073,0.013453952124800708,
VD,1.0,1323.0,-0.07528859753906726,-0.08008053977042437,
VD,7.0,3051.0,-0.03938148326484952,0.047051772918945065,
VD,3.0,457.0,0.003358491048137694,0.004711117346436367,
VD,4.0,291.0,0.03102427005114441,0.04790730541275116,
VD,7.0,1330.0,0.3456235962063074,0.3502302406877279,
VD,2.0,92.0,0.15050511153787374,0.13588177471607923,
VD,7.0,445.0,0.09219906977785286,0.07202595309331082,
VD,3.0,2290.0,-0.03355646181851626,-0.032969696782529354,
VD,6.0,2853.0,-0.056138402581214907,-0.06479525879025459,
VD,3.0,2528.0,-0.0863779619038105,-0.08684719306975604,
VD,8.0,428.0,0.45653004658222196,0.43286452162265776,
VD,6.0,1779.0,0.1606859854781069,0.119680256300373,
VD,5.0,2061.0,0.10321783385775052,-0.03227182131819427,
VD,3.0,569.0,-0.02375391514605144,-0.03286175261916651,
VD,11.0,2230.0,0.08357741523452569,0.0401782258937601,
VD,9.0,2059.0,-0.04942614513868466,-0.04802813491945562,
VD,3.0,2137.0,-0.00802363427533419,-0.025270082247356187,
VD,10.0,208.0,0.07838447389527937,0.020740613939240576,
VD,8.0,1834.0,-0.014281057134852745,-0.04057300661280169,
VD,1.0,1282.0,-0.0672898034080863,-0.06980102182924748,
VD,11.0,280.0,0.06755229600216262,0.026329802819003816,
VD,7.0,1887.0,-0.08217073901748517,-0.0909812913374044,
VD,6.0,979.0,0.06944433827121975,0.01304616059421096,
VD,7.0,575.0,0.023656669817399233,0.06645416343139368,
VD,4.0,2474.0,-0.005451896307175048,-0.019965107861149592,
VD,11.0,3007.0,0.007237673014460597,0.002817659234002349,
VD,6.0,2574.0,0.1471363022821024,0.08345083212025929,
VD,4.0,2730.0,-0.06625989187115192,-0.05470509319618577,
VD,9.0,2180.0,0.12820139815099538,0.038431331029336435,
VD,9.0,2845.0,-0.09202894783904776,-0.05535760807349288,
VD,9.0,203.0,0.006149764904839685,0.053583317239303145,
VD,8.0,2611.0,-0.08562749945372343,-0.08814237685501576,
VD,5.0,2438.0,0.0652725224281312,0.028000901580264328,
VD,10.0,2553.0,0.04350630658312002,-0.03638841275323648,
VD,11.0,392.0,0.3212067961841822,0.22500301815732382,
VD,1.0,747.0,0.13502261495403944,0.09365137672261335,
VD,5.0,1791.0,0.13183342950032967,0.09487635031450191,
VD,4.0,2766.0,0.0332409146209975,0.05688946068129735,
VD,3.0,2523.0,-0.062081687092781064,-0.06689525996893644,
VD,2.0,2140.0,-0.06883948626369238,-0.06328620404191315,
VD,8.0,2876.0,-0.032952587992418556,-0.012280519620282575,
VD,8.0,2647.0,0.06486957536957925,0.04593701891806995,
VD,1.0,2095.0,-0.10518942603468895,-0.1041121755540371,
VD,10.0,2162.0,0.012919977735262364,-0.08416133937914856,
VD,4.0,380.0,0.22207734468206763,0.28613560992479325,
VD,10.0,1088.0,0.05810627924685832,-0.028467523097613592,
VD,5.0,88.0,0.02141077131847851,-0.050758661079918964,
VD,9.0,2301.0,-0.0049818466101423835,-0.025781215116003297,
VD,9.0,2966.0,-0.0006351011799561093,0.013062188287032768,
VD,4.0,2860.0,0.032437691630068,0.015118605668627424,
VD,0.0,1587.0,-0.002043422266637208,-0.0063073651218110175,
VD,1.0,621.0,0.0048492693415319085,0.03941037538510864,
VD,6.0,736.0,0.07107260921236594,0.06406297743428149,
VD,4.0,1804.0,-0.07325373141746969,-0.06638525862223468,
VD,11.0,2517.0,0.015862056012585526,0.004494379354393459,
VD,5.0,1930.0,0.1506985400454141,0.06030039157596184,
VD,5.0,2833.0,0.02780019421337056,0.05932079215813428,
VD,11.0,1205.0,0.24724126162333415,0.19002838115091436,
VD,11.0,1443.0,-0.0062572535719591545,-0.046964641355443745,
VD,7.0,1311.0,-0.062156415615230796,-0.06207271027565003,
VD,7.0,1976.0,0.044379502228548515,0.0746448684099014,
VD,9.0,2849.0,0.09080666108685545,0.026087327806992106,
VD,7.0,655.0,0.012081876046082471,-0.02690126804874933,
VD,4.0,2752.0,-0.0434683184523019,-0.06166271735704504,
VU,3.0,2280.0,0.005230374087404926,,0.03300882010991336
VU,1.0,2737.0,0.02720999175799079,,0.04102079297823366
VU,7.0,2241.0,0.02442827981786104,,-0.03743510193860857
VU,5.0,2460.0,-0.012395952243592205,,-0.013025337514169223
VU,10.0,2804.0,0.050792029627627924,,0.13448971042758784
VU,5.0,483.0,0.02746677351065955,,-0.005286175472821924
VU,5.0,1148.0,0.022936414570984196,,-0.03033280829357682
VU,1.0,342.0,0.30129181015491485,,0.3375913023352623
VU,1.0,1663.0,0.07875644986773842,,0.1011842257482931
VU,5.0,65.0,0.03657645903786761,,-0.01882691015120963
VU,6.0,2007.0,0.08400783669068915,,0.08107815152837429
VU,3.0,3021.0,0.11391363048192579,,0.09416057427972555
VU,0.0,243.0,-0.06088339449477644,,0.001855308389363927
VU,9.0,2952.0,0.23046780515089632,,0.11788307961728424
VU,6.0,2034.0,-0.046952553001232446,,-0.05563218079134822
VU,1.0,1034.0,-0.05690200223773718,,-0.04387676523253321
VU,11.0,2903.0,0.0929207138940692,,0.07503934552520514
VU,8.0,2489.0,0.012489895208738744,,0.007569154626689851
VU,6.0,1387.0,0.12167938949959353,,0.058774311885717904
VU,5.0,101.0,-0.059950818467885254,,-0.055133491102606055
VU,11.0,1164.0,-0.0922162202745676,,-0.08329000572860241
VU,2.0,2665.0,0.010793666608329658,,0.042223859379824716
VU,1.0,2849.0,-0.06135691369324923,,-0.06575073936581612
VU,0.0,1838.0,0.021237503814714728,,0.01509225174174935
VU,3.0,2639.0,-0.03230729873892415,,-0.022078318411950022
VU,10.0,2260.0,-0.028121360459306743,,0.00024022752337623387
VU,10.0,1366.0,0.19046830966323613,,0.21556224780343472
VU,8.0,2754.0,-0.03979173370450735,,-0.04138456478342414
VU,11.0,526.0,0.019216068131732756,,-0.01494286176613241
VU,5.0,366.0,-0.00822498257697589,,-0.008346974613552447
VU,7.0,385.0,0.07614467260730452,,0.07814401959709358
VU,8.0,103.0,0.03812596813516575,,-0.0008566331217880361
VU,2.0,2912.0,-0.02660703065193957,,-0.06112531720730476
VU,9.0,2579.0,0.07318143833859359,,0.10379943554499187
VU,6.0,1234.0,0.15835129602183587,,0.18199291925132274
VU,8.0,777.0,0.09771336444671033,,-0.0306068864830886
VU,1.0,1784.0,0.043816809186952015,,0.04167468561336864
VU,4.0,1152.0,0.07396166106665623,,-0.0064894056722114325
VU,11.0,2997.0,-0.05371892862394452,,-0.049572648830711843
VU,3.0,689.0,-0.06953774297237396,,-0.07296163376420736
VU,11.0,2350.0,0.3109267440345138,,0.03827872719668085
VU,5.0,2190.0,0.021391449069866213,,0.06205567166599212
VU,8.0,1707.0,-0.04807932022999739,,-0.05289091310966614
VU,2.0,1883.0,0.05717178645310923,,0.06424426039552782
VU,6.0,2173.0,-0.06470364137814613,,-0.06379400906898082
VU,10.0,1896.0,-0.0007905719073678483,,0.12996190467569976
VU,1.0,1411.0,-0.010120806865394115,,-0.00887859689258039
VU,2.0,2130.0,0.08002014940232038,,0.06422719177984981
VU,2.0,3033.0,-0.0015931678706219826,,0.011725695808592718
VU,4.0,1026.0,0.17517583312815987,,0.05693315788672771
VU,6.0,1773.0,-0.08476775393076241,,-0.08396085269004107
VU,11.0,1550.0,0.16863576759397983,,0.28862493178248405
VU,8.0,907.0,0.06758613046794198,,0.043931046968209556
VU,10.0,3064.0,0.07200018397328677,,0.09646417502139229
VU,9.0,2053.0,-0.02671186087638489,,-0.012810224968394323
VU,7.0,1845.0,0.013462868879723828,,0.04784421003784518
VU,2.0,180.0,-0.012271629396582284,,-0.0069909743649532174
VU,9.0,314.0,0.42821731624007225,,0.38221023872494697
VU,6.0,2276.0,-0.0038335498177766566,,-0.04571987081039697
VU,2.0,2413.0,-0.08097412884794175,,-0.07362328682281077
VU,2.0,2651.0,-0.04674551197141409,,-0.050968141615390775
VU,7.0,542.0,0.06631001297681359,,0.003902767555007813
VU,8.0,2722.0,-0.022189092817472555,,-0.017297494603306405
VU,8.0,745.0,0.1868481926387176,,0.16843548043663759
VU,10.0,1334.0,0.0506537798516074,,0.043909626738029145
VU,7.0,551.0,-0.08452769848390017,,-0.09948429347574711
VU,1.0,1285.0,-0.011478461923106807,,0.004913263421360171
VU,2.0,2898.0,-0.007859977983869611,,-0.0071055746944621205
VU,10.0,2673.0,0.07403279937338084,,0.13178177331088228
VU,7.0,798.0,-0.013548630822857377,,-0.047397508926223963
VU,5.0,1920.0,-0.007341127171523112,,-0.0811991588868259
VU,11.0,2089.0,-0.014445426303718705,,-0.03199792602844536
VU,4.0,253.0,-0.07248158124473411,,-0.08473621336184442
VU,2.0,2260.0,0.11941739203035831,,0.1882568983361125
VU,0.0,1433.0,0.037343491947081926,,0.0021274738981592236
VU,4.0,2477.0,-0.061853260703617706,,-0.03181574155483395
VU,0.0,1671.0,-0.11918388929963111,,-0.09203413236769847
VU,5.0,617.0,0.06025359517536708,,-0.01667397073985194
VU,7.0,1957.0,0.026693077215102674,,0.016228614540057605
VU,8.0,1693.0,-0.009612916861413396,,0.06312155477960187
VU,10.0,970.0,-0.0634349686371861,,-0.09247230730578303
VU,9.0,1518.0,-0.05193924777326174,,-0.013082750326953827
VU,6.0,1494.0,0.12094955338165164,,-0.0008052077595748415
VU,8.0,619.0,0.039964328622503674,,0.0067027413132309446
VU,11.0,377.0,0.10954991233441978,,0.08926135477755452
VU,11.0,2601.0,-0.028344840063306037,,-0.08140276195365004
VU,11.0,1051.0,-0.05526695005968213,,-0.06313406735286117
VU,1.0,2300.0,0.0477248726857506,,0.029885772404674753
VU,4.0,774.0,0.058785135943471685,,0.06795332041420625
VU,9.0,691.0,0.04845371497223096,,0.2754268543976359
VU,11.0,1289.0,-0.06613926504179836,,-0.06917138413328212
VU,0.0,633.0,-0.13969571919739246,,-0.13957183042168617
VU,6.0,2653.0,-0.05163160917512141,,-0.08790710320090875
VU,10.0,1711.0,0.00998404356066021,,0.08623424203158356
VU,4.0,1915.0,-0.026329014973318406,,0.12114208474219777
VU,8.0,2205.0,-0.05531948218494654,,-0.045783605843782424
VU,6.0,2424.0,0.15370169125142275,,0.06459885428223061
VU,6.0,1094.0,-0.09290849628299475,,-0.10202343732118607
VU,6.0,2900.0,-0.018296494047273883,,-0.002727099250711035
VU,5.0,1385.0,-0.02318911332968855,,-0.03190462603175547
VU,10.0,408.0,-0.025918717468623072,,0.14203994932735806
VU,1.0,588.0,-0.001412755170604214,,-0.0013006626546848566
VU,8.0,2699.0,-0.029642585065201274,,-0.0025618684656365078
VU,10.0,1082.0,0.07411155301010876,,-0.010747772733549937
VU,2.0,1069.0,-0.023366151658174204,,0.04890003687684657
VU,5.0,1632.0,0.06460980880993884,,0.027665292497957125
VU,10.0,1994.0,-0.0652038256257074,,-0.07183208872051909
VU,1.0,1271.0,0.2546953663229942,,0.3017844266295433
VU,7.0,2990.0,0.000733886722358875,,-0.07059307048459232
VU,2.0,1990.0,-0.01943488583632279,,-0.006824178302107612
VU,10.0,1338.0,-0.05333463578289229,,-0.034540584739443145
VU,1.0,1509.0,-0.05745672066882253,,-0.03968378498533275
VU,10.0,1347.0,0.1001919414140284,,0.2584814200028777
VU,8.0,2317.0,0.025689372160821223,,-0.059391535328526514
VU,4.0,2454.0,-0.02923023077007383,,-0.04277268047258258
VU,11.0,1657.0,-0.06930457775108516,,-0.02280774265771106
VU,6.0,1462.0,-0.10418213030695915,,-0.10618904565274716
VU,1.0,462.0,0.08854183314763941,,0.057144561240565966
VU,3.0,2229.0,-0.045449839871376754,,-0.051271828189492226
VU,7.0,631.0,-0.09140508742630482,,-0.09535835134983063
VU,6.0,815.0,0.0028830039624735946,,0.039158730959155945
VU,8.0,2582.0,-0.04689388223129208,,-0.005656638237516745
VU,0.0,1019.0,-0.011796275740809506,,-0.0011279757932861686
VU,3.0,2476.0,-0.03137205531567452,,-0.03416779052867787
VU,9.0,183.0,-0.038178663550177586,,0.009855851814514607
VU,1.0,2933.0,0.1321641608167265,,-0.021633741266072322
VU,8.0,1270.0,0.1767346615791321,,0.144305414237082
VU,8.0,376.0,-0.04505883729085326,,-0.05002764073386788
VU,3.0,2903.0,-0.08425601667910815,,-0.08682592613995076
VU,4.0,1636.0,0.12959734126205877,,-0.03899618528489373
VU,5.0,2665.0,0.2770654657483101,,0.30796866306662557
VU,11.0,381.0,0.06475582049244258,,0.200086433195509
VU,3.0,2076.0,-0.07905576123297214,,-0.07742441739770584
VU,8.0,632.0,-0.003955969111266313,,0.024267149423525553
VU,5.0,1124.0,0.02451788196140842,,0.046435239030222876
VU,11.0,628.0,0.010671306225878653,,0.057964927722845457
VU,3.0,2988.0,-0.044242210455238816,,-0.03658608070388436
VU,6.0,1098.0,-0.02450217306128616,,-0.011743315875690314
VU,2.0,808.0,-0.0486145300315693,,-0.047060651186853646
VU,7.0,496.0,-0.008456013461574912,,-0.03776082790544024
VU,3.0,2103.0,-0.007676291782605403,,0.03181058628098981
VU,8.0,1553.0,-0.05487148406455526,,-0.08148577740299516
VU,9.0,713.0,-0.040835084654449016,,-0.03857842590943619
VU,10.0,1724.0,0.03714418274366472,,0.0038900725079583937
VU,5.0,68.0,-0.042210897954180836,,-0.0963079708237201
VU,1.0,2142.0,-0.09869434717297554,,-0.09541106075048447
VU,6.0,2257.0,0.015308863617363385,,-0.04684963162427448
VU,6.0,936.0,0.015522908576211194,,0.08868207373157201
VU,5.0,1636.0,0.009018909031627118,,-0.007795202217734186
VU,4.0,2184.0,0.037269822510112134,,-0.03279103758529527
VU,4.0,863.0,-0.011999402677174658,,-0.028521680653153452
VU,10.0,430.0,-0.043384863728890194,,0.07082490228640381
VU,8.0,2950.0,-0.017855782185200952,,-0.037503944626063455
VU,2.0,2223.0,0.05022808474698604,,-0.014228522449964658
VU,0.0,2052.0,0.05610640040761791,,0.07948757097311318
VU,8.0,2303.0,0.016689016970864032,,0.031184564241499173
VU,9.0,807.0,0.022940730935399188,,0.018905341004610818
VU,6.0,545.0,-0.06583645337319467,,-0.09329005771223456
VU,2.0,682.0,-0.014436936857193359,,-0.017318618150973634
VU,4.0,2687.0,-0.06975328394788084,,-0.07852604556828738
VU,5.0,2139.0,0.0686580291861901,,0.08409995603142306
VU,5.0,162.0,0.014053770702448674,,0.04494352260482265
VU,5.0,2813.0,-0.06930119596421719,,-0.06161262527760118
VU,8.0,2330.0,-0.07968816959043033,,-0.05150319354358362
VU,4.0,1146.0,-0.0834800747076224,,-0.09253836446651258
VU,6.0,145.0,0.0641048087994568,,0.08841236390918493
VU,7.0,1291.0,0.004529028476274107,,0.028767778399236704
VU,6.0,1475.0,0.0855476008686237,,0.07947299760188617
VU,5.0,1748.0,-0.02082670538829552,,-0.03508356949058361
VU,8.0,2815.0,-0.053725589007954114,,-0.056748232707381246
VU,7.0,2859.0,0.02405519642442232,,-0.018716379166580737
VU,4.0,746.0,-0.014091158255003393,,-0.01546327386982739
VU,2.0,2762.0,-0.06399041099101305,,-0.06535929822176695
VU,8.0,1512.0,0.05029868030955549,,0.009452763275126926
VU,7.0,891.0,-0.08492492091655732,,-0.08594876244664192
VU,10.0,2775.0,0.2559135404974222,,0.1741132833585143
VU,0.0,623.0,0.41184098887443543,,0.47844828802347183
VU,1.0,2964.0,-0.06265725060785189,,-0.06973476443393156
VU,7.0,909.0,0.2251962030804716,,0.11404866718768608
VU,7.0,1147.0,-0.0736947931945324,,-0.0830428586229682
VU,5.0,2260.0,-0.046316824516048655,,-0.0771169138171972
VU,11.0,2191.0,0.14832377068186178,,0.16946494523715228
VU,3.0,121.0,-0.06541235449537634,,-0.06261691089812667
VU,4.0,1267.0,-0.09232559037208557,,-0.09467537510395051
VU,9.0,1611.0,0.047562336234055695,,-0.02825728630615049
VU,6.0,2908.0,0.1655835157589754,,0.11991234537685523
VU,8.0,1139.0,0.14820742401573808,,0.15325768185255584
VU,11.0,1800.0,0.18308202720806002,,0.14015296729840337
VU,10.0,1319.0,0.061347628480172715,,0.0676741871558479
VU,3.0,1945.0,-0.01931978577838163,,-0.0048646664044354115
VU,6.0,2508.0,0.11344451270197169,,0.012342221643048107
VU,11.0,488.0,0.06087682039200081,,0.06172671643779904
VU,11.0,2047.0,-0.017198267391111584,,0.032287240022549665
VU,5.0,1887.0,-0.02146852271258831,,-0.020543950701132418
VU,3.0,1051.0,-0.020629576365230606,,0.018888821957923938
VU,4.0,2444.0,-0.06441248089168221,,-0.03336104714355315
VU,5.0,1240.0,0.1730367591008544,,0.13250831846892833
VU,7.0,1259.0,-0.07359124313481152,,-0.07971873235621024
VU,6.0,1205.0,0.0160786829269382,,0.010537692453799536
VU,6.0,1870.0,-0.052799532992066814,,-0.019846822552499362
VU,8.0,330.0,-0.023536632148956415,,-0.008401092833373695
VU,10.0,928.0,0.6059377326965332,,0.5405610565543175
VU,11.0,326.0,-0.02649862569678089,,-0.05976389074552571
VU,4.0,1361.0,0.010975605922052637,,0.011193149897328112
VU,11.0,1418.0,-0.05695210609585047,,-0.06141842618957162
VU,9.0,573.0,0.04756127946518245,,0.1166235664281703
VU,2.0,2483.0,-0.05116756459698081,,-0.05998987491428852
VU,9.0,164.0,-0.056374427689122965,,-0.05795531100349035
VU,10.0,519.0,-0.0037039492601761595,,0.0023383834309643136
VU,3.0,907.0,-0.07373420807346702,,-0.08884739748388529
VU,7.0,1524.0,-0.02299330626349547,,0.08977240566830733
VU,10.0,2087.0,0.2645112263886258,,0.3049362165853381
VU,11.0,1247.0,0.09325191534380428,,-0.020167193833543935
VU,1.0,1364.0,-0.026124657049949748,,-0.03642589392041555
VU,9.0,1970.0,-0.05707525368433562,,-0.07786598519748077
VU,2.0,1427.0,-0.009137777359224856,,-0.008409309016540646
VU,11.0,1921.0,0.10043512761610328,,-0.024570887994093935
VU,5.0,669.0,-0.07083778737452849,,-0.06441913393139839
VU,8.0,2828.0,0.04755546336057159,,-0.02166882926413018
VU,5.0,2893.0,-0.011306171922407885,,-0.060311267630255315
VU,11.0,1512.0,0.08379022455215454,,0.20302850024402141
VU,10.0,1458.0,0.08133436865983094,,0.048658762110928365
VU,9.0,1579.0,-0.033613542384979156,,0.036777021922403945
VU,8.0,204.0,-0.015350764043148956,,-0.016422798922052607
VU,1.0,2532.0,0.0317706717406545,,-0.004397241209167987
VU,5.0,40.0,-0.06251745416969061,,-0.002144666879728902
VU,11.0,456.0,-0.09000948793441058,,-0.09366772520542145
VU,6.0,688.0,-0.033754642111598517,,-0.0037991096038895193
VU,8.0,2693.0,0.059703910751151855,,0.001732185943008517
